entry_date,exit_date,entry_price,exit_price,size,pnl,direction
2025-08-07 19:30:00+00:00,2025-08-07 20:10:00+00:00,3396.69,3399.97,29,95.12,long
2025-08-07 20:40:00+00:00,2025-08-07 22:00:00+00:00,3398.89,3402.582,29,-107.07,short
2025-08-07 22:05:00+00:00,2025-08-07 22:30:00+00:00,3401.33,3394.75,29,190.82,short
2025-08-08 07:40:00+00:00,2025-08-08 08:00:00+00:00,3397.98,3401.66,29,106.72,long
2025-08-08 14:05:00+00:00,2025-08-08 14:10:00+00:00,3389.51,3388.08,29,41.47,short
2025-08-08 17:55:00+00:00,2025-08-08 18:00:00+00:00,3380.973,3397.886,29,-490.48,short
2025-08-08 18:05:00+00:00,2025-08-08 18:10:00+00:00,3400.306,3397.67,29,-76.44,long
2025-08-10 22:00:00+00:00,2025-08-10 22:05:00+00:00,3400.7,3397.46,29,-93.96,long
2025-08-11 01:05:00+00:00,2025-08-11 01:10:00+00:00,3371.53,3372.803,29,-36.92,short
2025-08-11 09:20:00+00:00,2025-08-11 09:30:00+00:00,3360.933,3360.51,29,-12.27,long
2025-08-11 12:25:00+00:00,2025-08-11 12:30:00+00:00,3349.146,3350.103,30,-28.71,short
2025-08-11 17:30:00+00:00,2025-08-11 17:35:00+00:00,3342.969,3355.01,30,-361.23,short
2025-08-11 20:45:00+00:00,2025-08-11 22:05:00+00:00,3343.693,3345.03,29,-38.77,short
2025-08-12 01:20:00+00:00,2025-08-12 01:45:00+00:00,3351.633,3351.723,29,-2.61,short
2025-08-12 05:55:00+00:00,2025-08-12 06:00:00+00:00,3354.298,3351.105,29,-92.6,long
2025-08-12 06:15:00+00:00,2025-08-12 06:25:00+00:00,3345.563,3344.9,29,19.23,short
2025-08-12 11:35:00+00:00,2025-08-12 12:00:00+00:00,3343.23,3346.343,29,90.28,long
2025-08-12 12:30:00+00:00,2025-08-12 12:35:00+00:00,3350.475,3348.033,29,-70.82,long
2025-08-12 12:40:00+00:00,2025-08-12 12:55:00+00:00,3349.415,3349.9,29,14.07,long
2025-08-12 13:40:00+00:00,2025-08-12 13:45:00+00:00,3355.07,3350.665,29,-127.75,long
2025-08-12 15:25:00+00:00,2025-08-12 15:30:00+00:00,3354.219,3351.33,29,-83.78,long
2025-08-12 22:00:00+00:00,2025-08-12 22:05:00+00:00,3349.73,3350.037,29,8.9,long
2025-08-13 00:05:00+00:00,2025-08-13 00:10:00+00:00,3347.15,3347.723,29,-16.62,short
2025-08-13 01:20:00+00:00,2025-08-13 01:25:00+00:00,3343.35,3345.585,29,-64.82,short
2025-08-13 12:05:00+00:00,2025-08-13 12:10:00+00:00,3357.003,3357.115,29,-3.25,short
2025-08-13 22:00:00+00:00,2025-08-13 22:05:00+00:00,3357.0,3357.423,29,-12.27,short
2025-08-13 23:00:00+00:00,2025-08-13 23:05:00+00:00,3360.55,3360.298,29,-7.31,long
2025-08-14 00:00:00+00:00,2025-08-14 00:35:00+00:00,3365.42,3371.713,29,182.5,long
2025-08-14 01:20:00+00:00,2025-08-14 01:30:00+00:00,3366.13,3365.473,29,19.05,short
2025-08-14 06:05:00+00:00,2025-08-14 06:10:00+00:00,3359.553,3359.323,29,-6.67,long
2025-08-14 07:00:00+00:00,2025-08-14 07:05:00+00:00,3365.613,3364.433,29,-34.22,long
2025-08-14 07:40:00+00:00,2025-08-14 08:20:00+00:00,3352.56,3347.75,29,139.49,short
2025-08-14 12:30:00+00:00,2025-08-14 12:35:00+00:00,3347.903,3350.23,29,-67.48,short
2025-08-14 12:40:00+00:00,2025-08-14 12:45:00+00:00,3352.9,3351.82,29,-31.32,long
2025-08-14 14:05:00+00:00,2025-08-14 14:10:00+00:00,3336.45,3338.32,29,-54.23,short
2025-08-14 22:00:00+00:00,2025-08-14 22:05:00+00:00,3336.5,3336.58,29,2.32,long
2025-08-15 00:00:00+00:00,2025-08-15 00:05:00+00:00,3332.757,3335.25,30,-74.79,short
2025-08-15 03:30:00+00:00,2025-08-15 03:35:00+00:00,3343.633,3343.165,29,-13.57,long
2025-08-15 05:00:00+00:00,2025-08-15 05:05:00+00:00,3347.99,3346.653,29,-38.77,long
2025-08-15 12:30:00+00:00,2025-08-15 12:50:00+00:00,3338.735,3340.43,29,49.15,long
2025-08-17 22:00:00+00:00,2025-08-17 22:05:00+00:00,3334.593,3333.32,29,36.92,short
2025-08-17 23:10:00+00:00,2025-08-17 23:30:00+00:00,3330.17,3328.44,30,51.9,short
2025-08-19 00:00:00+00:00,2025-08-19 00:05:00+00:00,3329.087,3333.24,30,-124.59,short
2025-08-19 00:10:00+00:00,2025-08-19 00:20:00+00:00,3336.23,3335.943,29,-8.32,long
2025-08-19 01:00:00+00:00,2025-08-19 01:20:00+00:00,3331.93,3333.693,29,-51.13,short
2025-08-19 07:05:00+00:00,2025-08-19 07:10:00+00:00,3340.898,3338.64,29,-65.48,long
2025-08-19 13:05:00+00:00,2025-08-19 13:15:00+00:00,3330.7,3330.27,29,12.47,short
2025-08-20 01:00:00+00:00,2025-08-20 01:10:00+00:00,3313.89,3313.3,30,17.7,short
2025-08-20 12:30:00+00:00,2025-08-20 12:35:00+00:00,3339.266,3340.09,29,23.9,long
2025-08-20 13:40:00+00:00,2025-08-20 13:45:00+00:00,3346.593,3340.933,29,-164.14,long
2025-08-20 22:00:00+00:00,2025-08-20 22:10:00+00:00,3351.02,3350.75,29,-7.83,long
2025-08-21 10:35:00+00:00,2025-08-21 11:15:00+00:00,3333.5,3329.618,29,112.58,short
2025-08-21 12:00:00+00:00,2025-08-21 12:20:00+00:00,3337.753,3338.11,29,10.35,long
2025-08-21 12:30:00+00:00,2025-08-21 12:35:00+00:00,3344.55,3340.93,29,-104.98,long
2025-08-21 13:45:00+00:00,2025-08-21 13:50:00+00:00,3340.353,3338.05,29,66.79,short
2025-08-22 00:20:00+00:00,2025-08-22 00:25:00+00:00,3337.77,3337.56,29,-6.09,long
2025-08-22 01:50:00+00:00,2025-08-22 01:55:00+00:00,3334.24,3333.95,29,8.41,short
2025-08-22 06:20:00+00:00,2025-08-22 06:25:00+00:00,3327.4,3327.34,29,1.74,short
2025-08-22 12:15:00+00:00,2025-08-22 12:20:00+00:00,3329.77,3327.01,29,-80.04,long
2025-08-22 12:30:00+00:00,2025-08-22 12:35:00+00:00,3323.548,3323.64,29,-2.67,short
2025-08-22 14:00:00+00:00,2025-08-22 15:00:00+00:00,3347.99,3377.04,29,842.45,long
2025-08-24 22:00:00+00:00,2025-08-24 22:05:00+00:00,3368.65,3368.5,29,4.35,short
2025-08-25 09:30:00+00:00,2025-08-25 09:35:00+00:00,3364.71,3364.92,29,6.09,long
2025-08-25 23:10:00+00:00,2025-08-25 23:45:00+00:00,3358.48,3352.535,29,172.41,short
2025-08-26 00:00:00+00:00,2025-08-26 01:00:00+00:00,3356.85,3381.29,30,733.2,long
2025-08-26 07:10:00+00:00,2025-08-26 07:30:00+00:00,3371.875,3373.636,30,-52.83,short
2025-08-26 12:55:00+00:00,2025-08-26 13:25:00+00:00,3372.05,3373.61,30,-46.8,short
2025-08-26 22:00:00+00:00,2025-08-26 22:05:00+00:00,3390.55,3391.125,29,-16.67,short
2025-08-27 09:50:00+00:00,2025-08-27 10:40:00+00:00,3378.245,3375.81,29,70.61,short
2025-08-27 16:45:00+00:00,2025-08-27 16:50:00+00:00,3397.345,3395.59,29,-50.89,long
2025-08-27 22:15:00+00:00,2025-08-27 22:20:00+00:00,3396.31,3395.85,29,13.34,short
2025-08-27 23:45:00+00:00,2025-08-27 23:50:00+00:00,3395.693,3396.193,29,-14.5,short
2025-08-28 06:35:00+00:00,2025-08-28 07:05:00+00:00,3393.91,3395.29,29,40.02,long
2025-08-28 12:30:00+00:00,2025-08-28 12:35:00+00:00,3404.065,3401.625,29,70.76,short
2025-08-28 13:05:00+00:00,2025-08-28 13:10:00+00:00,3396.72,3398.22,29,-43.5,short
2025-08-28 22:00:00+00:00,2025-08-28 22:05:00+00:00,3416.294,3416.813,29,-15.05,short
2025-08-29 00:15:00+00:00,2025-08-29 00:45:00+00:00,3415.44,3413.57,29,54.23,short
2025-08-29 07:00:00+00:00,2025-08-29 07:05:00+00:00,3411.69,3410.94,29,-21.75,long
2025-08-29 12:30:00+00:00,2025-08-29 13:05:00+00:00,3411.73,3414.96,29,93.67,long
2025-08-29 13:10:00+00:00,2025-08-29 13:15:00+00:00,3418.702,3418.035,29,-19.34,long
2025-08-29 20:00:00+00:00,2025-08-29 20:05:00+00:00,3447.23,3447.205,29,0.73,short
2025-08-31 22:00:00+00:00,2025-08-31 22:10:00+00:00,3445.882,3445.52,29,10.5,short
2025-09-01 01:40:00+00:00,2025-09-01 02:15:00+00:00,3446.79,3460.001,29,383.12,long
2025-09-01 02:55:00+00:00,2025-09-01 03:00:00+00:00,3483.56,3478.41,29,-149.35,long
2025-09-01 06:55:00+00:00,2025-09-01 07:45:00+00:00,3479.01,3472.755,29,181.4,short
2025-09-01 11:45:00+00:00,2025-09-01 11:50:00+00:00,3467.85,3470.15,29,-66.7,short
2025-09-01 13:05:00+00:00,2025-09-01 13:10:00+00:00,3477.315,3477.392,29,2.23,long
2025-09-01 22:00:00+00:00,2025-09-01 22:05:00+00:00,3475.94,3477.48,29,-44.66,short
2025-09-01 23:20:00+00:00,2025-09-01 23:25:00+00:00,3479.86,3477.52,29,-67.86,long
2025-09-02 00:00:00+00:00,2025-09-02 00:10:00+00:00,3481.202,3480.87,29,-9.63,long
2025-09-02 00:40:00+00:00,2025-09-02 01:00:00+00:00,3480.35,3479.564,29,22.79,short
2025-09-02 01:10:00+00:00,2025-09-02 01:45:00+00:00,3488.92,3493.722,29,139.26,long
2025-09-02 07:50:00+00:00,2025-09-02 07:55:00+00:00,3474.62,3477.05,29,-70.47,short
2025-09-02 12:15:00+00:00,2025-09-02 12:20:00+00:00,3484.839,3483.79,29,30.42,short
2025-09-02 12:30:00+00:00,2025-09-02 12:50:00+00:00,3481.452,3484.98,29,-102.31,short
2025-09-02 13:30:00+00:00,2025-09-02 13:35:00+00:00,3482.62,3485.5,29,-83.52,short
2025-09-02 14:05:00+00:00,2025-09-02 14:10:00+00:00,3497.469,3497.85,29,11.05,long
2025-09-02 19:50:00+00:00,2025-09-02 19:55:00+00:00,3533.52,3536.89,28,-94.36,short
2025-09-03 00:20:00+00:00,2025-09-03 00:25:00+00:00,3543.89,3537.092,28,-190.34,long
2025-09-03 11:10:00+00:00,2025-09-03 11:15:00+00:00,3546.075,3546.13,28,1.54,long
2025-09-03 18:30:00+00:00,2025-09-03 18:50:00+00:00,3570.11,3570.595,28,-13.58,short
2025-09-04 00:05:00+00:00,2025-09-04 00:10:00+00:00,3554.721,3556.76,28,-57.09,short
2025-09-04 02:45:00+00:00,2025-09-04 03:20:00+00:00,3530.822,3528.835,28,55.64,short
2025-09-04 10:05:00+00:00,2025-09-04 10:10:00+00:00,3546.385,3545.14,28,-34.86,long
