entry_date,exit_date,entry_price,exit_price,size,pnl,direction
2025-07-30 12:50:00+00:00,2025-07-30 13:00:00+00:00,3313.646,3311.59,30,61.68,short
2025-07-30 15:20:00+00:00,2025-07-30 15:25:00+00:00,3293.294,3292.53,30,22.92,short
2025-07-30 18:00:00+00:00,2025-07-30 18:05:00+00:00,3300.46,3301.72,30,37.8,long
2025-07-30 18:30:00+00:00,2025-07-30 19:10:00+00:00,3296.78,3275.27,30,645.3,short
2025-07-31 07:45:00+00:00,2025-07-31 07:50:00+00:00,3306.486,3306.04,30,-13.38,long
2025-07-31 08:15:00+00:00,2025-07-31 08:25:00+00:00,3312.163,3310.478,30,-50.55,long
2025-08-01 00:40:00+00:00,2025-08-01 00:45:00+00:00,3292.79,3291.85,30,-28.2,long
2025-08-01 01:50:00+00:00,2025-08-01 01:55:00+00:00,3282.303,3283.67,30,-41.01,short
2025-08-01 10:50:00+00:00,2025-08-01 10:55:00+00:00,3299.44,3298.23,30,-36.3,long
2025-08-01 12:40:00+00:00,2025-08-01 12:50:00+00:00,3339.08,3339.71,30,18.9,long
2025-08-01 19:30:00+00:00,2025-08-01 19:45:00+00:00,3356.565,3361.01,30,133.35,long
2025-08-04 10:20:00+00:00,2025-08-04 10:25:00+00:00,3353.43,3356.248,30,-84.54,short
2025-08-04 11:05:00+00:00,2025-08-04 11:35:00+00:00,3361.55,3365.81,30,127.8,long
2025-08-04 13:00:00+00:00,2025-08-04 13:05:00+00:00,3372.19,3371.566,30,-18.72,long
2025-08-04 23:00:00+00:00,2025-08-04 23:35:00+00:00,3376.93,3377.256,30,9.78,long
2025-08-05 10:05:00+00:00,2025-08-05 10:20:00+00:00,3356.82,3357.437,30,-18.51,short
2025-08-05 13:30:00+00:00,2025-08-05 13:45:00+00:00,3375.966,3377.38,30,42.42,long
2025-08-06 00:40:00+00:00,2025-08-06 00:50:00+00:00,3382.733,3382.54,30,5.79,short
2025-08-06 12:50:00+00:00,2025-08-06 12:55:00+00:00,3368.61,3367.423,30,-35.61,long
2025-08-06 13:50:00+00:00,2025-08-06 13:55:00+00:00,3373.09,3371.66,30,-42.9,long
2025-08-06 22:00:00+00:00,2025-08-06 22:10:00+00:00,3372.15,3371.428,30,-21.66,long
2025-08-07 06:40:00+00:00,2025-08-07 07:05:00+00:00,3385.32,3387.91,30,77.7,long
2025-08-07 08:05:00+00:00,2025-08-07 08:10:00+00:00,3384.226,3380.865,30,100.83,short
2025-08-07 08:20:00+00:00,2025-08-07 08:25:00+00:00,3374.06,3374.246,30,-5.58,short
2025-08-07 12:30:00+00:00,2025-08-07 12:35:00+00:00,3388.01,3385.396,30,-78.42,long
2025-08-07 14:05:00+00:00,2025-08-07 14:10:00+00:00,3380.629,3390.046,30,-282.51,short
2025-08-07 19:30:00+00:00,2025-08-07 19:50:00+00:00,3396.69,3398.898,29,64.03,long
2025-08-08 14:05:00+00:00,2025-08-08 14:10:00+00:00,3389.51,3388.08,29,41.47,short
2025-08-08 18:05:00+00:00,2025-08-08 18:10:00+00:00,3400.306,3397.67,29,-76.44,long
2025-08-10 22:00:00+00:00,2025-08-10 22:05:00+00:00,3400.7,3397.46,29,-93.96,long
2025-08-11 01:05:00+00:00,2025-08-11 01:10:00+00:00,3371.53,3372.803,30,-38.19,short
2025-08-11 20:45:00+00:00,2025-08-11 22:00:00+00:00,3343.693,3344.143,30,-13.5,short
2025-08-12 12:40:00+00:00,2025-08-12 12:55:00+00:00,3349.415,3349.9,30,14.55,long
2025-08-12 15:25:00+00:00,2025-08-12 15:30:00+00:00,3354.219,3351.33,30,-86.67,long
2025-08-13 22:00:00+00:00,2025-08-13 22:05:00+00:00,3357.0,3357.423,30,-12.69,short
2025-08-14 00:20:00+00:00,2025-08-14 00:30:00+00:00,3372.03,3371.79,30,-7.2,long
2025-08-14 07:00:00+00:00,2025-08-14 07:05:00+00:00,3365.613,3364.433,30,-35.4,long
2025-08-14 12:30:00+00:00,2025-08-14 12:35:00+00:00,3347.903,3350.23,30,-69.81,short
2025-08-14 14:05:00+00:00,2025-08-14 14:10:00+00:00,3336.45,3338.32,30,-56.1,short
2025-08-15 00:00:00+00:00,2025-08-15 00:05:00+00:00,3332.757,3335.25,30,-74.79,short
2025-08-15 05:00:00+00:00,2025-08-15 05:05:00+00:00,3347.99,3346.653,30,-40.11,long
2025-08-17 22:00:00+00:00,2025-08-17 22:05:00+00:00,3334.593,3333.32,30,38.19,short
2025-08-17 23:10:00+00:00,2025-08-17 23:25:00+00:00,3330.17,3329.13,30,31.2,short
2025-08-19 00:00:00+00:00,2025-08-19 00:05:00+00:00,3329.087,3333.24,30,-124.59,short
2025-08-19 00:10:00+00:00,2025-08-19 00:20:00+00:00,3336.23,3335.943,30,-8.61,long
2025-08-19 07:05:00+00:00,2025-08-19 07:10:00+00:00,3340.898,3338.64,30,-67.74,long
2025-08-19 13:05:00+00:00,2025-08-19 13:15:00+00:00,3330.7,3330.27,30,12.9,short
2025-08-20 12:30:00+00:00,2025-08-20 12:35:00+00:00,3339.266,3340.09,30,24.72,long
2025-08-20 13:40:00+00:00,2025-08-20 13:45:00+00:00,3346.593,3340.933,30,-169.8,long
2025-08-21 10:35:00+00:00,2025-08-21 11:10:00+00:00,3333.5,3329.403,30,122.91,short
2025-08-21 13:45:00+00:00,2025-08-21 13:50:00+00:00,3340.353,3338.05,30,69.09,short
2025-08-22 01:50:00+00:00,2025-08-22 01:55:00+00:00,3334.24,3333.95,30,8.7,short
2025-08-22 12:30:00+00:00,2025-08-22 12:35:00+00:00,3323.548,3323.64,30,-2.76,short
2025-08-22 14:05:00+00:00,2025-08-22 14:55:00+00:00,3354.51,3373.84,30,579.9,long
2025-08-24 22:00:00+00:00,2025-08-24 22:05:00+00:00,3368.65,3368.5,30,4.5,short
2025-08-25 23:10:00+00:00,2025-08-25 23:40:00+00:00,3358.48,3353.72,30,142.8,short
2025-08-26 00:00:00+00:00,2025-08-26 00:40:00+00:00,3356.85,3381.97,30,753.6,long
2025-08-26 07:15:00+00:00,2025-08-26 07:20:00+00:00,3368.65,3369.58,30,-27.9,short
2025-08-26 12:55:00+00:00,2025-08-26 13:10:00+00:00,3372.05,3372.34,30,-8.7,short
2025-08-27 09:50:00+00:00,2025-08-27 10:10:00+00:00,3378.245,3377.873,30,11.16,short
2025-08-27 16:45:00+00:00,2025-08-27 16:50:00+00:00,3397.345,3395.59,30,-52.65,long
2025-08-27 22:15:00+00:00,2025-08-27 22:20:00+00:00,3396.31,3395.85,30,13.8,short
2025-08-28 06:35:00+00:00,2025-08-28 07:00:00+00:00,3393.91,3394.75,30,25.2,long
2025-08-28 12:30:00+00:00,2025-08-28 12:35:00+00:00,3404.065,3401.625,30,73.2,short
2025-08-28 22:00:00+00:00,2025-08-28 22:05:00+00:00,3416.294,3416.813,29,-15.05,short
2025-08-29 07:00:00+00:00,2025-08-29 07:05:00+00:00,3411.69,3410.94,30,-22.5,long
2025-08-31 22:00:00+00:00,2025-08-31 22:10:00+00:00,3445.882,3445.52,29,10.5,short
2025-09-01 01:40:00+00:00,2025-09-01 02:15:00+00:00,3446.79,3460.001,29,383.12,long
2025-09-01 02:55:00+00:00,2025-09-01 03:00:00+00:00,3483.56,3478.41,29,-149.35,long
2025-09-01 06:55:00+00:00,2025-09-01 07:40:00+00:00,3479.01,3471.23,29,225.62,short
2025-09-01 11:45:00+00:00,2025-09-01 11:50:00+00:00,3467.85,3470.15,29,-66.7,short
2025-09-01 13:05:00+00:00,2025-09-01 13:10:00+00:00,3477.315,3477.392,29,2.23,long
2025-09-01 22:00:00+00:00,2025-09-01 22:05:00+00:00,3475.94,3477.48,29,-44.66,short
2025-09-01 23:20:00+00:00,2025-09-01 23:25:00+00:00,3479.86,3477.52,29,-67.86,long
2025-09-02 00:40:00+00:00,2025-09-02 00:55:00+00:00,3480.35,3479.1,29,36.25,short
2025-09-02 01:10:00+00:00,2025-09-02 01:45:00+00:00,3488.92,3493.722,29,139.26,long
2025-09-02 07:50:00+00:00,2025-09-02 07:55:00+00:00,3474.62,3477.05,29,-70.47,short
2025-09-02 12:15:00+00:00,2025-09-02 12:20:00+00:00,3484.839,3483.79,29,30.42,short
2025-09-02 12:30:00+00:00,2025-09-02 12:45:00+00:00,3481.452,3477.972,29,100.92,short
2025-09-03 00:20:00+00:00,2025-09-03 00:25:00+00:00,3543.89,3537.092,29,-197.14,long
2025-09-03 11:10:00+00:00,2025-09-03 11:15:00+00:00,3546.075,3546.13,28,1.54,long
2025-09-03 18:30:00+00:00,2025-09-03 18:45:00+00:00,3570.11,3570.2,28,-2.52,short
2025-09-04 02:45:00+00:00,2025-09-04 03:20:00+00:00,3530.822,3528.835,29,57.62,short
2025-09-04 10:05:00+00:00,2025-09-04 10:10:00+00:00,3546.385,3545.14,28,-34.86,long
2025-09-04 20:35:00+00:00,2025-09-04 20:40:00+00:00,3544.7,3544.98,28,-7.84,short
2025-09-04 23:30:00+00:00,2025-09-04 23:55:00+00:00,3547.481,3552.541,28,141.68,long
2025-09-05 12:25:00+00:00,2025-09-05 12:45:00+00:00,3554.445,3579.75,28,708.54,long
2025-09-05 14:35:00+00:00,2025-09-05 14:40:00+00:00,3576.261,3580.125,28,-108.19,short
2025-09-07 22:15:00+00:00,2025-09-07 22:20:00+00:00,3593.191,3592.74,28,-12.63,long
2025-09-08 10:10:00+00:00,2025-09-08 10:15:00+00:00,3620.805,3618.54,28,-63.42,long
2025-09-08 22:25:00+00:00,2025-09-08 22:45:00+00:00,3632.14,3630.72,28,39.76,short
2025-09-09 06:00:00+00:00,2025-09-09 06:15:00+00:00,3650.87,3642.52,28,233.8,short
2025-09-09 13:00:00+00:00,2025-09-09 13:05:00+00:00,3652.784,3650.29,28,-69.83,long
2025-09-09 14:05:00+00:00,2025-09-09 14:10:00+00:00,3648.535,3651.8,28,-91.42,short
2025-09-10 11:00:00+00:00,2025-09-10 11:05:00+00:00,3651.01,3654.51,28,-98.0,short
2025-09-11 09:00:00+00:00,2025-09-11 09:30:00+00:00,3623.26,3619.515,28,104.86,short
2025-09-11 12:30:00+00:00,2025-09-11 12:35:00+00:00,3638.95,3638.3,28,-18.2,long
2025-09-12 01:00:00+00:00,2025-09-12 01:05:00+00:00,3639.84,3640.671,28,23.27,long
2025-09-12 12:30:00+00:00,2025-09-12 12:40:00+00:00,3639.09,3638.9,28,5.32,short
2025-09-15 00:30:00+00:00,2025-09-15 00:45:00+00:00,3635.85,3633.28,28,71.96,short
2025-09-15 01:00:00+00:00,2025-09-15 01:25:00+00:00,3630.81,3631.535,28,-20.3,short
2025-09-15 13:35:00+00:00,2025-09-15 13:45:00+00:00,3661.6,3660.09,28,-42.28,long
2025-09-15 15:50:00+00:00,2025-09-15 16:00:00+00:00,3677.958,3679.285,28,37.16,long
2025-09-15 22:05:00+00:00,2025-09-15 22:10:00+00:00,3676.71,3677.715,28,-28.14,short
2025-09-16 08:10:00+00:00,2025-09-16 08:15:00+00:00,3695.695,3695.41,28,-7.98,long
2025-09-17 01:25:00+00:00,2025-09-17 01:55:00+00:00,3685.82,3679.46,28,178.08,short
2025-09-17 18:00:00+00:00,2025-09-17 18:10:00+00:00,3691.1,3687.73,28,-94.36,long
2025-09-17 18:35:00+00:00,2025-09-17 19:00:00+00:00,3665.245,3657.46,28,217.98,short
2025-09-18 01:15:00+00:00,2025-09-18 01:20:00+00:00,3653.098,3654.28,28,-33.1,short
2025-09-18 05:35:00+00:00,2025-09-18 05:40:00+00:00,3653.04,3654.045,28,-28.14,short
2025-09-18 06:00:00+00:00,2025-09-18 06:25:00+00:00,3644.05,3638.53,28,154.56,short
2025-09-18 13:05:00+00:00,2025-09-18 13:10:00+00:00,3658.724,3658.524,28,5.6,short
2025-09-18 13:30:00+00:00,2025-09-18 13:50:00+00:00,3647.315,3635.18,28,339.78,short
2025-09-18 22:00:00+00:00,2025-09-18 22:05:00+00:00,3643.04,3642.18,28,24.08,short
2025-09-19 01:00:00+00:00,2025-09-19 01:15:00+00:00,3643.9,3648.71,28,134.68,long
2025-09-19 01:45:00+00:00,2025-09-19 02:00:00+00:00,3641.324,3639.195,28,59.61,short
2025-09-19 17:45:00+00:00,2025-09-19 18:05:00+00:00,3676.76,3679.25,28,69.72,long
2025-09-22 06:35:00+00:00,2025-09-22 06:50:00+00:00,3713.23,3714.57,28,37.52,long
2025-09-22 12:20:00+00:00,2025-09-22 12:25:00+00:00,3713.31,3715.26,28,-54.6,short
2025-09-22 13:40:00+00:00,2025-09-22 13:50:00+00:00,3717.55,3720.06,28,-70.28,short
2025-09-22 22:50:00+00:00,2025-09-22 22:55:00+00:00,3738.5,3739.954,27,-39.26,short
2025-09-22 23:20:00+00:00,2025-09-22 23:25:00+00:00,3746.47,3746.62,27,4.05,long
2025-09-23 01:05:00+00:00,2025-09-23 01:10:00+00:00,3752.434,3754.55,27,57.13,long
2025-09-23 01:25:00+00:00,2025-09-23 01:30:00+00:00,3749.72,3751.69,27,-53.19,short
2025-09-23 02:10:00+00:00,2025-09-23 02:15:00+00:00,3743.554,3742.005,27,41.82,short
2025-09-23 08:30:00+00:00,2025-09-23 09:30:00+00:00,3764.5,3785.082,27,555.71,long
2025-09-23 18:50:00+00:00,2025-09-23 19:25:00+00:00,3768.0,3758.6,27,253.8,short
2025-09-25 04:30:00+00:00,2025-09-25 04:35:00+00:00,3739.085,3738.38,28,-19.74,long
2025-09-25 06:10:00+00:00,2025-09-25 06:20:00+00:00,3745.84,3745.2,28,-17.92,long
2025-09-25 11:00:00+00:00,2025-09-25 11:15:00+00:00,3750.05,3746.44,28,101.08,short
2025-09-25 12:35:00+00:00,2025-09-25 12:40:00+00:00,3741.24,3741.629,28,-10.89,short
2025-09-25 23:15:00+00:00,2025-09-25 23:20:00+00:00,3738.165,3739.994,28,-51.21,short
2025-09-26 06:40:00+00:00,2025-09-26 06:45:00+00:00,3744.79,3745.71,28,-25.76,short
2025-09-26 13:05:00+00:00,2025-09-26 13:15:00+00:00,3761.34,3762.214,28,24.47,long
2025-09-26 14:00:00+00:00,2025-09-26 14:30:00+00:00,3768.92,3781.17,27,330.75,long
2025-09-29 01:05:00+00:00,2025-09-29 01:15:00+00:00,3777.3,3778.45,27,-31.05,short
2025-09-29 01:20:00+00:00,2025-09-29 01:25:00+00:00,3767.84,3772.594,28,-133.11,short
2025-09-30 00:00:00+00:00,2025-09-30 00:05:00+00:00,3835.62,3833.23,27,-64.53,long
2025-09-30 01:20:00+00:00,2025-09-30 01:25:00+00:00,3847.309,3844.223,27,-83.32,long
2025-09-30 06:50:00+00:00,2025-09-30 07:05:00+00:00,3856.249,3853.025,27,87.05,short
2025-09-30 09:10:00+00:00,2025-09-30 09:15:00+00:00,3799.638,3801.65,27,-54.32,short
2025-09-30 15:05:00+00:00,2025-09-30 15:20:00+00:00,3835.68,3839.66,27,-107.46,short
2025-10-01 03:00:00+00:00,2025-10-01 03:05:00+00:00,3859.98,3861.74,27,-47.52,short
2025-10-01 12:15:00+00:00,2025-10-01 12:20:00+00:00,3888.368,3880.905,27,-201.5,long
2025-10-02 06:55:00+00:00,2025-10-02 07:00:00+00:00,3864.09,3867.379,27,-88.8,short
2025-10-02 07:05:00+00:00,2025-10-02 07:20:00+00:00,3871.44,3870.09,27,-36.45,long
2025-10-02 07:25:00+00:00,2025-10-02 07:30:00+00:00,3864.535,3864.883,27,-9.4,short
2025-10-02 12:15:00+00:00,2025-10-02 12:20:00+00:00,3883.24,3882.12,27,30.24,short
2025-10-02 13:45:00+00:00,2025-10-02 14:10:00+00:00,3877.513,3871.309,27,167.51,short
2025-10-02 14:35:00+00:00,2025-10-02 14:55:00+00:00,3845.008,3839.869,27,138.75,short
2025-10-03 13:30:00+00:00,2025-10-03 13:35:00+00:00,3884.359,3883.442,27,-24.76,long
2025-10-03 14:05:00+00:00,2025-10-03 14:20:00+00:00,3875.591,3875.255,27,9.07,short
2025-10-05 22:00:00+00:00,2025-10-05 22:05:00+00:00,3888.68,3886.053,27,-70.93,long
2025-10-05 22:55:00+00:00,2025-10-05 23:15:00+00:00,3899.228,3908.829,26,249.63,long
2025-10-06 10:05:00+00:00,2025-10-06 10:10:00+00:00,3936.658,3938.602,26,-50.54,short
2025-10-06 22:10:00+00:00,2025-10-06 22:30:00+00:00,3970.928,3971.01,26,2.13,long
2025-10-06 22:40:00+00:00,2025-10-06 22:50:00+00:00,3963.45,3966.2,26,-71.5,short
2025-10-07 05:10:00+00:00,2025-10-07 05:15:00+00:00,3965.47,3964.74,26,18.98,short
2025-10-07 23:45:00+00:00,2025-10-07 23:50:00+00:00,3995.44,3995.1,26,-8.84,long
2025-10-08 01:00:00+00:00,2025-10-08 01:10:00+00:00,3986.698,3988.56,26,-48.41,short
2025-10-08 01:25:00+00:00,2025-10-08 01:35:00+00:00,3993.98,3992.515,26,-38.09,long
2025-10-08 22:00:00+00:00,2025-10-08 22:20:00+00:00,4036.02,4026.66,26,243.36,short
2025-10-09 01:00:00+00:00,2025-10-09 01:05:00+00:00,4008.865,4011.508,26,-68.72,short
2025-10-09 12:50:00+00:00,2025-10-09 13:15:00+00:00,4050.07,4052.73,26,69.16,long
2025-10-09 13:40:00+00:00,2025-10-09 14:05:00+00:00,4031.201,4027.018,26,108.76,short
2025-10-09 14:20:00+00:00,2025-10-09 14:35:00+00:00,4010.052,4014.08,26,-104.73,short
2025-10-09 16:30:00+00:00,2025-10-09 17:00:00+00:00,3998.49,3970.432,26,729.51,short
2025-10-09 17:10:00+00:00,2025-10-09 17:15:00+00:00,3952.212,3963.55,26,-294.79,short
